week,category,weekly_rank,show_title,season_title,runtime,weekly_views,imdb_tconst
2022-01-23,Films (Non-English),8,Lost Bullet,,,,tt0326749
2022-01-23,Films (Non-English),9,Blood Red Sky,,,,tt6402468
2022-01-23,Films (Non-English),10,Vicky and Her Mystery,,,,tt10945274
2022-01-23,TV (English),1,Ozark,4.0,,,tt5071412
2022-01-23,TV (English),2,Archive 81,1.0,,,tt13365348
2022-01-23,TV (English),3,Too Hot to Handle,3.0,,,tt12004280
2022-01-23,TV (English),4,Stay Close,1.0,,,tt2201227
2022-01-23,TV (English),5,Ozark,1.0,,,tt5071412
2022-01-23,TV (English),6,Cobra Kai,4.0,,,tt7221388
2022-01-23,TV (English),7,The Witcher,2.0,,,tt5180504
2022-01-23,TV (English),8,Manifest,1.0,,,tt14738778
2022-01-23,TV (English),9,Cheer,2.0,,,tt11426660
2022-01-23,TV (English),10,Emily in Paris,2.0,,,tt8962124
2022-01-23,TV (Non-English),1,Café con aroma de mujer,1.0,,,tt0216459
2022-01-23,TV (Non-English),2,El marginal,4.0,,,tt5820976
2022-01-23,TV (Non-English),3,The Queen of Flow,2.0,,,tt8560918
2022-01-23,TV (Non-English),4,Our Beloved Summer,1.0,,,tt15026724
2022-01-23,TV (Non-English),5,"Yo soy Betty, la fea",1.0,,,tt0233127
2022-01-23,TV (Non-English),6,Yeh Kaali Kaali Ankhein,1.0,,,tt14160712
2022-01-23,TV (Non-English),7,Carinha de Anjo,1.0,,,tt6267820
2022-01-23,TV (Non-English),8,Squid Game,1.0,,,tt10919420
2022-01-23,TV (Non-English),9,Money Heist,5.0,,,tt6468322
2022-01-23,TV (Non-English),10,The Queen of Flow,1.0,,,tt8560918
2022-01-16,Films (English),1,Brazen,,,,tt13978306
2022-01-16,Films (English),2,Don't Look Up,,,,tt0229499
2022-01-16,Films (English),3,Mother/Android,,,,tt13029044
2022-01-16,Films (English),4,The Secret Life of Pets 2,,,,tt5113040
2022-01-16,Films (English),5,Just Go With It,,,,tt1564367
2022-01-16,Films (English),6,Red Notice,,,,tt7991608
2022-01-16,Films (English),7,Back to the Outback,,,,tt13575806
2022-01-16,Films (English),8,Tides,,,,tt1006917
2022-01-16,Films (English),9,Riverdance: The Animated Adventure,,,,tt10841088
2022-01-16,Films (English),10,The Clovehitch Killer,,,,tt6269368
2022-01-16,Films (Non-English),1,How I Fell in Love with a Gangster,,,,tt16453244
2022-01-16,Films (Non-English),2,Four to Dinner,,,,tt14247286
2022-01-16,Films (Non-English),3,The Wasteland,,,,tt0195335
2022-01-16,Films (Non-English),4,Chandigarh Kare Aashiqui,,,,tt12861850
2022-01-16,Films (Non-English),5,Photocopier,,,,tt13729220
2022-01-16,Films (Non-English),6,Major Grom: Plague Doctor,,,,tt7601480
2022-01-16,Films (Non-English),7,Minnal Murali,,,,tt7268738
2022-01-16,Films (Non-English),8,Vicky and Her Mystery,,,,tt10945274
2022-01-16,Films (Non-English),9,Lulli,,,,tt16282866
2022-01-16,Films (Non-English),10,Sin Nombre,,,,tt1127715
2022-01-16,TV (English),1,Stay Close,1.0,,,tt2201227
2022-01-16,TV (English),2,Cobra Kai,4.0,,,tt7221388
2022-01-16,TV (English),3,The Witcher,2.0,,,tt5180504
2022-01-16,TV (English),4,Emily in Paris,2.0,,,tt8962124
2022-01-16,TV (English),5,Cheer,2.0,,,tt11426660
2022-01-16,TV (English),6,Manifest,1.0,,,tt14738778
2022-01-16,TV (English),7,Archive 81,1.0,,,tt13365348
2022-01-16,TV (English),8,The Witcher,1.0,,,tt5180504
2022-01-16,TV (English),9,Manifest,2.0,,,tt14738778
2022-01-16,TV (English),10,Cobra Kai,3.0,,,tt7221388
2022-01-16,TV (Non-English),1,Café con aroma de mujer,1.0,,,tt0216459
2022-01-16,TV (Non-English),2,The Queen of Flow,2.0,,,tt8560918
2022-01-16,TV (Non-English),3,Rebelde,1.0,,,tt0224954
2022-01-16,TV (Non-English),5,Our Beloved Summer,1.0,,,tt15026724
2022-01-16,TV (Non-English),6,Undercover,3.0,,,tt12516206
2022-01-16,TV (Non-English),7,Money Heist,5.0,,,tt6468322
2022-01-16,TV (Non-English),8,Undercover,1.0,,,tt12516206
2022-01-16,TV (Non-English),9,Carinha de Anjo,1.0,,,tt6267820
2022-01-16,TV (Non-English),10,Squid Game,1.0,,,tt10919420
2022-01-09,Films (English),1,Don't Look Up,,,,tt0229499
2022-01-09,Films (English),2,Mother/Android,,,,tt13029044
2022-01-09,Films (English),3,The Lost Daughter,,,,tt14445366
2022-01-09,Films (English),4,Back to the Outback,,,,tt13575806
2022-01-09,Films (English),5,The Unforgivable,,,,tt11233960
2022-01-09,Films (English),6,Red Notice,,,,tt7991608
2022-01-09,Films (English),7,Just Go With It,,,,tt1564367
2022-01-09,Films (English),8,Journey 2: The Mysterious Island,,,,tt1397514
2022-01-09,Films (English),9,Seal Team,,,,tt8456190
2022-01-09,Films (English),10,The Longest Yard,,,,tt0071771
2022-01-09,Films (Non-English),1,The Wasteland,,,,tt0195335
2022-01-09,Films (Non-English),2,Four to Dinner,,,,tt14247286
2022-01-09,Films (Non-English),3,How I Fell in Love with a Gangster,,,,tt16453244
2022-01-09,Films (Non-English),4,Chandigarh Kare Aashiqui,,,,tt12861850
2022-01-09,Films (Non-English),5,Minnal Murali,,,,tt7268738
2022-01-09,Films (Non-English),6,Lulli,,,,tt16282866
2022-01-09,Films (Non-English),7,Vicky and Her Mystery,,,,tt10945274
2022-01-09,Films (Non-English),8,Major Grom: Plague Doctor,,,,tt7601480
2022-01-09,Films (Non-English),9,STAND BY ME Doraemon 2,,,,tt13428402
2022-01-09,Films (Non-English),10,Sin Nombre,,,,tt1127715
2022-01-09,TV (English),1,Cobra Kai,4.0,,,tt7221388
2022-01-09,TV (English),2,Stay Close,1.0,,,tt2201227
2022-01-09,TV (English),3,The Witcher,2.0,,,tt5180504
2022-01-09,TV (English),4,Emily in Paris,2.0,,,tt8962124
2022-01-09,TV (English),5,Manifest,1.0,,,tt14738778
2022-01-09,TV (English),6,The Witcher,1.0,,,tt5180504
2022-01-09,TV (English),7,Cobra Kai,1.0,,,tt7221388
2022-01-09,TV (English),8,Queer Eye,6.0,,,tt0358332
2022-01-09,TV (English),9,Cobra Kai,3.0,,,tt7221388
2022-01-09,TV (English),10,Cobra Kai,2.0,,,tt7221388
2022-01-09,TV (Non-English),1,Café con aroma de mujer,1.0,,,tt0216459
2022-01-09,TV (Non-English),2,Rebelde,1.0,,,tt0224954
2022-01-09,TV (Non-English),3,The Queen of Flow,2.0,,,tt8560918
2022-01-09,TV (Non-English),5,The Silent Sea,1.0,,,tt11570202
2022-01-09,TV (Non-English),6,Money Heist,5.0,,,tt6468322
2022-01-09,TV (Non-English),7,Our Beloved Summer,1.0,,,tt15026724
2022-01-09,TV (Non-English),8,Squid Game,1.0,,,tt10919420
2022-01-09,TV (Non-English),9,Kitz,1.0,,,tt12104930
2022-01-09,TV (Non-English),10,Daughter From Another Mother,2.0,,,tt11937732
2022-01-02,Films (English),1,Don't Look Up,,,,tt0229499
2022-01-02,Films (English),2,The Unforgivable,,,,tt11233960
2022-01-02,Films (English),3,The Lost Daughter,,,,tt14445366
2022-01-02,Films (English),4,Back to the Outback,,,,tt13575806
2022-01-02,Films (English),5,Red Notice,,,,tt7991608
2022-01-02,Films (English),6,Spider-Man: Homecoming,,,,tt2250912
2022-01-02,Films (English),7,Fast & Furious Presents: Hobbs & Shaw,,,,tt6806448
2022-01-02,Films (English),9,Journey 2: The Mysterious Island,,,,tt1397514
2022-01-02,Films (English),10,Spider-Man,,,,tt0145487
2022-01-02,Films (Non-English),1,Lulli,,,,tt16282866
2022-01-02,Films (Non-English),2,Vicky and Her Mystery,,,,tt10945274
2022-01-02,Films (Non-English),3,Minnal Murali,,,,tt7268738
2022-01-02,Films (Non-English),4,STAND BY ME Doraemon 2,,,,tt13428402
2022-01-02,Films (Non-English),5,1000 Miles from Christmas,,,,tt13782052
2022-01-02,Films (Non-English),6,Intervenção,,,,tt32881460
2022-01-02,Films (Non-English),7,The Whole Truth,,,,tt0052391
2022-01-02,Films (Non-English),8,Anonymously Yours,,,,tt0364949
2022-01-02,Films (Non-English),9,The Hand of God,,,,tt0287150
2022-01-02,Films (Non-English),10,Sooryavanshi,,,,tt9531772
2022-01-02,TV (English),1,Cobra Kai,4.0,,,tt7221388
2022-01-02,TV (English),2,The Witcher,2.0,,,tt5180504
2022-01-02,TV (English),3,Emily in Paris,2.0,,,tt8962124
2022-01-02,TV (English),4,The Witcher,1.0,,,tt5180504
2022-01-02,TV (English),5,Stay Close,1.0,,,tt2201227
2022-01-02,TV (English),6,Emily in Paris,1.0,,,tt8962124
2022-01-02,TV (English),7,Queer Eye,6.0,,,tt0358332
2022-01-02,TV (English),8,Cobra Kai,1.0,,,tt7221388
2022-01-02,TV (English),9,Crime Scene: The Times Square Killer,1.0,,,tt16027926
2022-01-02,TV (English),10,WWII in Color: Road to Victory,1.0,,,tt16477402
2022-01-02,TV (Non-English),1,The Silent Sea,1.0,,,tt11570202
2022-01-02,TV (Non-English),2,The Queen of Flow,2.0,,,tt8560918
2022-01-02,TV (Non-English),3,Money Heist,5.0,,,tt6468322
2022-01-02,TV (Non-English),4,Daughter From Another Mother,2.0,,,tt11937732
2022-01-02,TV (Non-English),5,Café con aroma de mujer,1.0,,,tt0216459
2022-01-02,TV (Non-English),6,Squid Game,1.0,,,tt10919420
2022-01-02,TV (Non-English),7,The Girl from Oslo,1.0,,,tt13968792
2022-01-02,TV (Non-English),9,Our Beloved Summer,1.0,,,tt15026724
2022-01-02,TV (Non-English),10,The Queen of Flow,1.0,,,tt8560918
2021-12-26,Films (English),1,Don't Look Up,,,,tt0229499
2021-12-26,Films (English),2,The Unforgivable,,,,tt11233960
2021-12-26,Films (English),3,Fast & Furious Presents: Hobbs & Shaw,,,,tt6806448
2021-12-26,Films (English),4,Back to the Outback,,,,tt13575806
2021-12-26,Films (English),5,Spider-Man: Homecoming,,,,tt2250912
2021-12-26,Films (English),6,The Christmas Chronicles,,,,tt2990140
2021-12-26,Films (English),7,Red Notice,,,,tt7991608
2021-12-26,Films (English),8,A California Christmas: City Lights,,,,tt13701962
2021-12-26,Films (English),9,The Christmas Chronicles: Part Two,,,,tt11057644
2021-12-26,Films (English),10,A Boy Called Christmas,,,,tt10187208
2021-12-26,Films (Non-English),1,Vicky and Her Mystery,,,,tt10945274
2021-12-26,Films (Non-English),2,Grumpy Christmas,,,,tt15565724
2021-12-26,Films (Non-English),3,1000 Miles from Christmas,,,,tt13782052
2021-12-26,Films (Non-English),4,Minnal Murali,,,,tt7268738
2021-12-26,Films (Non-English),5,STAND BY ME Doraemon 2,,,,tt13428402
2021-12-26,Films (Non-English),6,The Whole Truth,,,,tt0052391
2021-12-26,Films (Non-English),7,The Hand of God,,,,tt0287150
2021-12-26,Films (Non-English),8,Anonymously Yours,,,,tt0364949
2021-12-26,Films (Non-English),9,David and the Elves,,,,tt15565714
2021-12-26,Films (Non-English),10,Sooryavanshi,,,,tt9531772
2021-12-26,TV (English),1,The Witcher,2.0,,,tt5180504
2021-12-26,TV (English),2,Emily in Paris,2.0,,,tt8962124
2021-12-26,TV (English),3,The Witcher,1.0,,,tt5180504
2021-12-26,TV (English),4,Emily in Paris,1.0,,,tt8962124
2021-12-26,TV (English),5,Titans,3.0,,,tt0243732
2021-12-26,TV (English),6,Lost in Space,3.0,,,tt0058824
2021-12-26,TV (English),7,WWII in Color: Road to Victory,1.0,,,tt16477402
2021-12-26,TV (English),8,PAW Patrol,6.0,,,tt3121722
2021-12-26,TV (English),9,CoComelon,4.0,,,tt12427840
2021-12-26,TV (English),10,Maid,1.0,,,tt11337908
2021-12-26,TV (Non-English),1,Money Heist,5.0,,,tt6468322
2021-12-26,TV (Non-English),2,The Queen of Flow,2.0,,,tt8560918
2021-12-26,TV (Non-English),3,The Silent Sea,1.0,,,tt11570202
2021-12-26,TV (Non-English),4,The Girl from Oslo,1.0,,,tt13968792
2021-12-26,TV (Non-English),5,Squid Game,1.0,,,tt10919420
2021-12-26,TV (Non-English),6,The King's Affection,1.0,,,tt14609428
2021-12-26,TV (Non-English),7,Daughter From Another Mother,2.0,,,tt11937732
2021-12-26,TV (Non-English),8,The Queen of Flow,1.0,,,tt8560918
2021-12-26,TV (Non-English),9,Our Beloved Summer,1.0,,,tt15026724
2021-12-26,TV (Non-English),10,Carinha de Anjo,1.0,,,tt6267820
2021-12-19,Films (English),1,The Unforgivable,,,,tt11233960
2021-12-19,Films (English),2,Back to the Outback,,,,tt13575806
2021-12-19,Films (English),3,A California Christmas: City Lights,,,,tt13701962
2021-12-19,Films (English),4,Red Notice,,,,tt7991608
2021-12-19,Films (English),5,The Shack,,,,tt2872518
2021-12-19,Films (English),6,Spider-Man: Homecoming,,,,tt2250912
2021-12-19,Films (English),7,John Wick: Chapter 3 - Parabellum,,,,tt6146586
2021-12-19,Films (English),8,The Christmas Chronicles,,,,tt2990140
2021-12-19,Films (English),9,The Christmas Chronicles: Part Two,,,,tt11057644
2021-12-19,Films (English),10,A Boy Called Christmas,,,,tt10187208
2021-12-19,Films (Non-English),1,Anonymously Yours,,,,tt0364949
2021-12-19,Films (Non-English),2,The Hand of God,,,,tt0287150
2021-12-19,Films (Non-English),3,Two,,,,tt0072332
2021-12-19,Films (Non-English),4,The Whole Truth,,,,tt0052391
2021-12-19,Films (Non-English),5,Sooryavanshi,,,,tt9531772
2021-12-19,Films (Non-English),7,David and the Elves,,,,tt15565714
2021-12-19,Films (Non-English),8,Spoiled Brats,,,,tt13079150
2021-12-19,Films (Non-English),9,Escape From Mogadishu,,,,tt14810692
2021-12-19,Films (Non-English),10,Green Snake,,,,tt0106559
2021-12-19,TV (English),1,The Witcher,2.0,,,tt5180504
2021-12-19,TV (English),2,The Witcher,1.0,,,tt5180504
2021-12-19,TV (English),3,Titans,3.0,,,tt0243732
2021-12-19,TV (English),4,Lost in Space,3.0,,,tt0058824
2021-12-19,TV (English),5,Selling Tampa,1.0,,,tt16227948
2021-12-19,TV (English),6,Lost in Space,1.0,,,tt0058824
2021-12-19,TV (English),7,Maid,1.0,,,tt11337908
2021-12-19,TV (English),8,Titans,1.0,,,tt0243732
2021-12-19,TV (English),9,Arcane,1.0,,,tt11126994
2021-12-19,TV (English),10,CoComelon,4.0,,,tt12427840
2021-12-19,TV (Non-English),1,Money Heist,5.0,,,tt6468322
2021-12-19,TV (Non-English),2,The Queen of Flow,2.0,,,tt8560918
2021-12-19,TV (Non-English),3,The King's Affection,1.0,,,tt14609428
2021-12-19,TV (Non-English),4,Squid Game,1.0,,,tt10919420
2021-12-19,TV (Non-English),5,The Queen of Flow,1.0,,,tt8560918
2021-12-19,TV (Non-English),6,Money Heist,1.0,,,tt6468322
2021-12-19,TV (Non-English),7,Carinha de Anjo,1.0,,,tt6267820
2021-12-19,TV (Non-English),8,Aranyak,1.0,,,tt14167344
2021-12-19,TV (Non-English),9,"Yo soy Betty, la fea",1.0,,,tt0233127
2021-12-19,TV (Non-English),10,Hometown Cha-Cha-Cha,1.0,,,tt14518756
2021-12-12,Films (English),1,The Unforgivable,,,,tt11233960
2021-12-12,Films (English),2,Red Notice,,,,tt7991608
2021-12-12,Films (English),3,Back to the Outback,,,,tt13575806
2021-12-12,Films (English),4,The Power of the Dog,,,,tt10293406
2021-12-12,Films (English),5,Single All The Way,,,,tt14315756
2021-12-12,Films (English),6,A Boy Called Christmas,,,,tt10187208
2021-12-12,Films (English),7,A Castle For Christmas,,,,tt13070602
2021-12-12,Films (English),8,Redemption Day,,,,tt4439620
2021-12-12,Films (English),9,Bruised,,,,tt0383232
2021-12-12,Films (English),10,The Christmas Chronicles,,,,tt2990140
2021-12-12,Films (Non-English),1,The Whole Truth,,,,tt0052391
2021-12-12,Films (Non-English),2,Spoiled Brats,,,,tt13079150
2021-12-12,Films (Non-English),3,David and the Elves,,,,tt15565714
2021-12-12,Films (Non-English),4,Anonymously Yours,,,,tt0364949
2021-12-12,Films (Non-English),5,Sooryavanshi,,,,tt9531772
2021-12-12,Films (Non-English),6,Green Snake,,,,tt0106559
2021-12-12,Films (Non-English),7,More the Merrier,,,,tt6925902
2021-12-12,Films (Non-English),9,Two,,,,tt0072332
2021-12-12,Films (Non-English),10,The Claus Family,,,,tt12459520
2021-12-12,TV (English),1,Lost in Space,3.0,,,tt0058824
2021-12-12,TV (English),2,Titans,3.0,,,tt0243732
2021-12-12,TV (English),3,Lost in Space,1.0,,,tt0058824
2021-12-12,TV (English),5,Lost in Space,2.0,,,tt0058824
2021-12-12,TV (English),6,The Witcher,1.0,,,tt5180504
2021-12-12,TV (English),7,Arcane,1.0,,,tt11126994
2021-12-12,TV (English),8,Maid,1.0,,,tt11337908
2021-12-12,TV (English),9,True Story,1.0,,,tt0417371
2021-12-12,TV (English),10,Selling Sunset,4.0,,,tt9817298
2021-12-12,TV (Non-English),1,Money Heist,5.0,,,tt6468322
2021-12-12,TV (Non-English),2,The Queen of Flow,2.0,,,tt8560918
2021-12-12,TV (Non-English),3,Money Heist,1.0,,,tt6468322
2021-12-12,TV (Non-English),4,Squid Game,1.0,,,tt10919420
2021-12-12,TV (Non-English),5,The King's Affection,1.0,,,tt14609428
2021-12-12,TV (Non-English),6,The Queen of Flow,1.0,,,tt8560918
2021-12-12,TV (Non-English),7,Carinha de Anjo,1.0,,,tt6267820
2021-12-12,TV (Non-English),8,Hometown Cha-Cha-Cha,1.0,,,tt14518756
2021-12-12,TV (Non-English),9,Hellbound,1.0,,,tt12235718
2021-12-12,TV (Non-English),10,Money Heist,2.0,,,tt6468322
2021-12-05,Films (English),1,The Power of the Dog,,,,tt10293406
2021-12-05,Films (English),2,A Castle For Christmas,,,,tt13070602
2021-12-05,Films (English),3,Red Notice,,,,tt7991608
2021-12-05,Films (English),4,Bruised,,,,tt0383232
2021-12-05,Films (English),5,A Boy Called Christmas,,,,tt10187208
2021-12-05,Films (English),6,Single All The Way,,,,tt14315756
2021-12-05,Films (English),7,14 Peaks: Nothing Is Impossible,,,,tt14079374
2021-12-05,Films (English),8,The Christmas Chronicles,,,,tt2990140
2021-12-05,Films (English),9,The Christmas Chronicles: Part Two,,,,tt11057644
2021-12-05,Films (English),10,Love Hard,,,,tt10752004
2021-12-05,Films (Non-English),1,Spoiled Brats,,,,tt13079150
2021-12-05,Films (Non-English),2,The Whole Truth,,,,tt0052391
2021-12-05,Films (Non-English),3,Green Snake,,,,tt0106559
2021-12-05,Films (Non-English),4,More the Merrier,,,,tt6925902
2021-12-05,Films (Non-English),5,Sooryavanshi,,,,tt9531772
2021-12-05,Films (Non-English),6,Outlaws,,,,tt0089300
2021-12-05,Films (Non-English),7,The Claus Family,,,,tt12459520
2021-12-05,Films (Non-English),8,Just Short of Perfect,,,,tt15863594
2021-12-05,Films (Non-English),9,Dhamaka,,,,tt0379245
2021-12-05,TV (English),1,Lost in Space,3.0,,,tt0058824
2021-12-05,TV (English),2,True Story,1.0,,,tt0417371
2021-12-05,TV (English),3,Selling Sunset,4.0,,,tt9817298
2021-12-05,TV (English),4,Lost in Space,1.0,,,tt0058824
2021-12-05,TV (English),5,Arcane,1.0,,,tt11126994
2021-12-05,TV (English),6,School of Chocolate,1.0,,,tt15172154
2021-12-05,TV (English),8,Maid,1.0,,,tt11337908
2021-12-05,TV (English),9,Cowboy Bebop,1.0,,,tt0213338
2021-12-05,TV (English),10,You,3.0,,,tt1487831
2021-12-05,TV (Non-English),1,Money Heist,5.0,,,tt6468322
2021-12-05,TV (Non-English),2,The Queen of Flow,2.0,,,tt8560918
2021-12-05,TV (Non-English),3,Hellbound,1.0,,,tt12235718
2021-12-05,TV (Non-English),4,Squid Game,1.0,,,tt10919420
2021-12-05,TV (Non-English),5,Elves,1.0,,,tt13231962
2021-12-05,TV (Non-English),6,The King's Affection,1.0,,,tt14609428
2021-12-05,TV (Non-English),7,The Queen of Flow,1.0,,,tt8560918
2021-12-05,TV (Non-English),8,JoJo's Bizarre Adventure,1.0,,,tt0248119
2021-12-05,TV (Non-English),9,Carinha de Anjo,1.0,,,tt6267820
2021-12-05,TV (Non-English),10,Hometown Cha-Cha-Cha,1.0,,,tt14518756
2021-11-28,Films (English),1,Red Notice,,,,tt7991608
2021-11-28,Films (English),2,Bruised,,,,tt0383232
2021-11-28,Films (English),3,A Boy Called Christmas,,,,tt10187208
2021-11-28,Films (English),4,A Castle For Christmas,,,,tt13070602
2021-11-28,Films (English),5,The Princess Switch 3: Romancing the Star,,,,tt14731142
2021-11-28,Films (English),6,The Croods,,,,tt0481499
2021-11-28,Films (English),7,Jack Reacher: Never Go Back,,,,tt3393786
2021-11-28,Films (English),8,Extinct,,,,tt27996204
2021-11-28,Films (English),9,Central Intelligence,,,,tt1489889
2021-11-28,Films (English),10,Love Hard,,,,tt10752004
2021-11-28,Films (Non-English),1,Spoiled Brats,,,,tt13079150
2021-11-28,Films (Non-English),2,Outlaws,,,,tt0089300
2021-11-28,Films (Non-English),3,Just Short of Perfect,,,,tt15863594
2021-11-28,Films (Non-English),4,Love Me Instead,,,,tt13161356
2021-11-28,Films (Non-English),5,Dhamaka,,,,tt0379245
2021-11-28,Films (Non-English),7,Prayers for the Stolen,,,,tt10366574
2021-11-28,Films (Non-English),8,Yara,,,,tt0180320
2021-11-28,Films (Non-English),9,The Claus Family,,,,tt12459520
2021-11-28,Films (Non-English),10,Sinkhole,,,,tt0384538
2021-11-28,TV (English),1,True Story,1.0,,,tt0417371
2021-11-28,TV (English),2,Cowboy Bebop,1.0,,,tt0213338
2021-11-28,TV (English),3,Selling Sunset,4.0,,,tt9817298
2021-11-28,TV (English),4,Arcane,1.0,,,tt11126994
2021-11-28,TV (English),5,Maid,1.0,,,tt11337908
2021-11-28,TV (English),6,Narcos: Mexico,3.0,,,tt8714904
2021-11-28,TV (English),7,You,3.0,,,tt1487831
2021-11-28,TV (English),8,Tiger King,2.0,,,tt11823076
2021-11-28,TV (English),9,CoComelon,4.0,,,tt12427840
2021-11-28,TV (English),10,Dynasty,4.0,,,tt0081856
2021-11-28,TV (Non-English),1,The Queen of Flow,2.0,,,tt8560918
2021-11-28,TV (Non-English),2,Hellbound,1.0,,,tt12235718
2021-11-28,TV (Non-English),3,Squid Game,1.0,,,tt10919420
2021-11-28,TV (Non-English),4,The King's Affection,1.0,,,tt14609428
2021-11-28,TV (Non-English),5,The Queen of Flow,1.0,,,tt8560918
2021-11-28,TV (Non-English),6,Hometown Cha-Cha-Cha,1.0,,,tt14518756
2021-11-28,TV (Non-English),7,Carinha de Anjo,1.0,,,tt6267820
2021-11-28,TV (Non-English),8,"Yo soy Betty, la fea",1.0,,,tt0233127
2021-11-28,TV (Non-English),9,EDENS ZERO,1.0,,,tt13167196
2021-11-28,TV (Non-English),10,Elves,1.0,,,tt13231962
2021-11-21,Films (English),1,Red Notice,,,,tt7991608
2021-11-21,Films (English),2,The Princess Switch 3: Romancing the Star,,,,tt14731142
2021-11-21,Films (English),3,Love Hard,,,,tt10752004
2021-11-21,Films (English),4,Central Intelligence,,,,tt1489889
2021-11-21,Films (English),5,The Harder They Fall,,,,tt0049291
2021-11-21,Films (English),6,The Croods,,,,tt0481499
2021-11-21,Films (English),7,Army of Thieves,,,,tt13024674
2021-11-21,Films (English),8,Trolls,,,,tt1679335
2021-11-21,Films (English),9,6 Underground,,,,tt8106534
2021-11-21,Films (English),10,Goosebumps 2: Haunted Halloween,,,,tt5664636
2021-11-21,Films (Non-English),1,Just Short of Perfect,,,,tt15863594
2021-11-21,Films (Non-English),2,7 Prisoners,,,,tt14168118
2021-11-21,Films (Non-English),3,Yara,,,,tt0180320
2021-11-21,Films (Non-English),4,Prayers for the Stolen,,,,tt10366574
2021-11-21,Films (Non-English),5,Dhamaka,,,,tt0379245
2021-11-21,Films (Non-English),6,Love Me Instead,,,,tt13161356
2021-11-21,Films (Non-English),7,The Claus Family,,,,tt12459520
2021-11-21,Films (Non-English),9,The Forgotten Battle,,,,tt10521092
2021-11-21,Films (Non-English),10,Meenakshi Sundareshwar,,,,tt13529034
2021-11-21,TV (English),1,Arcane,1.0,,,tt11126994
2021-11-21,TV (English),2,Tiger King,2.0,,,tt11823076
2021-11-21,TV (English),3,Narcos: Mexico,3.0,,,tt8714904
2021-11-21,TV (English),4,Maid,1.0,,,tt11337908
2021-11-21,TV (English),5,You,3.0,,,tt1487831
2021-11-21,TV (English),6,Cowboy Bebop,1.0,,,tt0213338
2021-11-21,TV (English),7,Dynasty,4.0,,,tt0081856
2021-11-21,TV (English),8,Locke & Key,2.0,,,tt3007572
2021-11-21,TV (English),9,You,2.0,,,tt1487831
2021-11-21,TV (English),10,Big Mouth,5.0,,,tt21195490
2021-11-21,TV (Non-English),1,Hellbound,1.0,,,tt12235718
2021-11-21,TV (Non-English),2,The Queen of Flow,2.0,,,tt8560918
2021-11-21,TV (Non-English),3,Squid Game,1.0,,,tt10919420
2021-11-21,TV (Non-English),4,The King's Affection,1.0,,,tt14609428
2021-11-21,TV (Non-English),5,Carinha de Anjo,1.0,,,tt6267820
2021-11-21,TV (Non-English),6,Hometown Cha-Cha-Cha,1.0,,,tt14518756
2021-11-21,TV (Non-English),7,Christmas Flow,1.0,,,tt15340790
2021-11-21,TV (Non-English),8,The Queen of Flow,1.0,,,tt8560918
2021-11-21,TV (Non-English),9,Love Never Lies,1.0,,,tt14540924
2021-11-21,TV (Non-English),10,"Yo soy Betty, la fea",1.0,,,tt0233127
2021-11-14,Films (English),1,Red Notice,,,,tt7991608
2021-11-14,Films (English),2,Love Hard,,,,tt10752004
2021-11-14,Films (English),3,The Harder They Fall,,,,tt0049291
2021-11-14,Films (English),4,Army of Thieves,,,,tt13024674
2021-11-14,Films (English),5,Father Christmas Is Back,,,,tt13103340
2021-11-14,Films (English),6,211,,,,tt4976192
2021-11-14,Films (English),7,Army of the Dead,,,,tt0993840
2021-11-14,Films (English),8,Passing,,,,tt15836418
2021-11-14,Films (English),9,Transformers: The Last Knight,,,,tt3371366
2021-11-14,Films (English),10,Jumanji: The Next Level,,,,tt7975244
2021-11-14,Films (Non-English),1,Yara,,,,tt0180320
2021-11-14,Films (Non-English),2,7 Prisoners,,,,tt14168118
2021-11-14,Films (Non-English),3,The Claus Family,,,,tt12459520
2021-11-14,Films (Non-English),4,Meenakshi Sundareshwar,,,,tt13529034
2021-11-14,Films (Non-English),5,The Forgotten Battle,,,,tt10521092
2021-11-14,Films (Non-English),6,Stuck Together,,,,tt13834006
2021-11-14,Films (Non-English),7,Lords of Scam,,,,tt15711402
2021-11-14,Films (Non-English),8,Fierce,,,,tt11692986
2021-11-14,Films (Non-English),9,Der Fall Collini,,,,tt8739752
2021-11-14,TV (English),1,Narcos: Mexico,3.0,,,tt8714904
2021-11-14,TV (English),2,Arcane,1.0,,,tt11126994
2021-11-14,TV (English),3,You,3.0,,,tt1487831
2021-11-14,TV (English),4,Maid,1.0,,,tt11337908
2021-11-14,TV (English),5,Big Mouth,5.0,,,tt21195490
2021-11-14,TV (English),6,Dynasty,4.0,,,tt0081856
2021-11-14,TV (English),7,Locke & Key,2.0,,,tt3007572
2021-11-14,TV (English),8,Narcos: Mexico,1.0,,,tt8714904
2021-11-14,TV (English),9,You,2.0,,,tt1487831
2021-11-14,TV (English),10,You,1.0,,,tt1487831
2021-11-14,TV (Non-English),1,Squid Game,1.0,,,tt10919420
2021-11-14,TV (Non-English),2,The King's Affection,1.0,,,tt14609428
2021-11-14,TV (Non-English),3,Hometown Cha-Cha-Cha,1.0,,,tt14518756
2021-11-14,TV (Non-English),4,Carinha de Anjo,1.0,,,tt6267820
2021-11-14,TV (Non-English),5,My Name,1.0,,,tt12940504
2021-11-14,TV (Non-English),6,Where is Marta?,1.0,,,tt15796898
