week,category,weekly_rank,show_title,season_title,weekly_hours_viewed,runtime,weekly_views,cumulative_weeks_in_top_10,is_staggered_launch,imdb_tconst
2023-04-02,TV (Non-English),10,From Me to You: Kimi ni Todoke,From Me to You: Kimi ni Todoke: Season 1,6730000,,,1,False,tt22001792
2023-03-26,Films (English),1,Luther: The Fallen Sun,,24700000,,,3,False,tt3155298
2023-03-26,Films (English),2,The Magician's Elephant,,16730000,,,2,False,tt2560092
2023-03-26,Films (English),3,I See You,,10830000,,,1,False,tt0857381
2023-03-26,Films (English),4,Dragged Across Concrete,,9310000,,,2,False,tt6491178
2023-03-26,Films (English),5,Money Shot: The Pornhub Story,,5000000,,,2,False,tt26739529
2023-03-26,Films (English),6,Murder Mystery,,4490000,,,1,False,tt1618434
2023-03-26,Films (English),7,Perfume: The Story of a Murderer,,4450000,,,1,False,tt0396171
2023-03-26,Films (English),8,Riddick,,3980000,,,1,False,tt1411250
2023-03-26,Films (English),9,Minions: The Rise of Gru,,3810000,,,5,False,tt5113044
2023-03-26,Films (English),10,We Have a Ghost,,3540000,,,5,False,tt7798604
2023-03-26,Films (Non-English),1,In His Shadow,,12560000,,,2,False,tt26763229
2023-03-26,Films (Non-English),2,Noise,,12300000,,,2,False,tt0353814
2023-03-26,Films (Non-English),3,Chor Nikal Ke Bhaga,,11700000,,,1,False,tt22297828
2023-03-26,Films (Non-English),4,Still Time,,10230000,,,2,False,tt15654800
2023-03-26,Films (Non-English),5,All Quiet on the Western Front,,6850000,,,18,False,tt0020629
2023-03-26,Films (Non-English),6,Johnny,,5910000,,,1,False,tt0187188
2023-03-26,Films (Non-English),7,Furies,,4320000,,,1,False,tt25260664
2023-03-26,Films (Non-English),9,City of God,,3050000,,,1,False,tt0317248
2023-03-26,Films (Non-English),10,Sky High,,2880000,,,1,False,tt0013607
2023-03-26,TV (English),1,The Night Agent,The Night Agent: Season 1,168710000,,,1,False,tt13918776
2023-03-26,TV (English),2,Shadow and Bone,Shadow and Bone: Season 2,55030000,,,2,False,tt2403776
2023-03-26,TV (English),3,You,You: Season 4,30230000,,,6,False,tt1487831
2023-03-26,TV (English),4,Love Is Blind,Love Is Blind: Season 4,25520000,,,1,False,tt11704040
2023-03-26,TV (English),5,Waco: American Apocalypse,Waco: American Apocalypse: Limited Series,21510000,,,1,False,tt26687196
2023-03-26,TV (English),6,Shadow and Bone,Shadow and Bone: Season 1,21300000,,,2,False,tt2403776
2023-03-26,TV (English),7,Outer Banks,Outer Banks: Season 3,16880000,,,5,False,tt10293938
2023-03-26,TV (English),8,Sex/Life,Sex/Life: Season 2,13910000,,,4,False,tt0179609
2023-03-26,TV (English),9,Wednesday,Wednesday: Season 1,13400000,,,17,False,tt13443470
2023-03-26,TV (English),10,MH370: The Plane That Disappeared,MH370: The Plane That Disappeared: Limited Series,9960000,,,3,False,tt26739535
2023-03-26,TV (Non-English),1,The Glory,The Glory: Season 1,48350000,,,8,False,tt21344706
2023-03-26,TV (Non-English),3,Who Were We Running From?,Who Were We Running From?: Limited Series,19410000,,,1,False,tt16163746
2023-03-26,TV (Non-English),4,I Am Georgina,I Am Georgina: Season 2,16080000,,,1,False,tt15494864
2023-03-26,TV (Non-English),5,Crash Course in Romance,Crash Course in Romance: Limited Series,13510000,,,8,False,tt24578016
2023-03-26,TV (Non-English),7,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,11740000,,,4,False,tt13980362
2023-03-26,TV (Non-English),8,Close to Home: Murder in the Coalfield,Close to Home: Murder in the Coalfield: Season 1,11540000,,,1,False,tt21955940
2023-03-26,TV (Non-English),9,Invisible City,Invisible City: Season 2,11130000,,,1,False,tt11053146
2023-03-26,TV (Non-English),10,Mr. Queen,,7620000,,,6,False,tt13400006
2023-03-19,Films (English),1,Luther: The Fallen Sun,,69540000,,,2,False,tt3155298
2023-03-19,Films (English),2,Faraway,,14830000,,,2,False,tt18747542
2023-03-19,Films (English),3,The Magician's Elephant,,13690000,,,1,False,tt2560092
2023-03-19,Films (English),4,Money Shot: The Pornhub Story,,13670000,,,1,False,tt26739529
2023-03-19,Films (English),5,Dragged Across Concrete,,9590000,,,1,False,tt6491178
2023-03-19,Films (English),6,We Have a Ghost,,5960000,,,4,False,tt7798604
2023-03-19,Films (English),7,The Hunger Games: Catching Fire,,5010000,,,2,False,tt1951264
2023-03-19,Films (English),8,Turbo,,5000000,,,3,False,tt1860353
2023-03-19,Films (English),9,The Hunger Games,,4900000,,,3,False,tt10321126
2023-03-19,Films (English),10,Kick-Ass 2,,4030000,,,1,False,tt1650554
2023-03-19,Films (Non-English),1,Still Time,,11550000,,,1,False,tt15654800
2023-03-19,Films (Non-English),2,All Quiet on the Western Front,,9530000,,,17,False,tt0020629
2023-03-19,Films (Non-English),3,Noise,,8750000,,,1,False,tt0353814
2023-03-19,Films (Non-English),4,In His Shadow,,8630000,,,1,False,tt26763229
2023-03-19,Films (Non-English),5,Kuttey,,3550000,,,1,False,tt15281704
2023-03-19,Films (Non-English),6,Have a nice day!,,3000000,,,1,False,tt26739643
2023-03-19,Films (Non-English),9,Vaathi,,2430000,,,1,False,tt15427980
2023-03-19,Films (Non-English),10,Sir,,2270000,,,1,False,tt0108144
2023-03-19,TV (English),1,You,You: Season 4,64060000,,,5,False,tt1487831
2023-03-19,TV (English),2,Shadow and Bone,Shadow and Bone: Season 2,50400000,,,1,False,tt2403776
2023-03-19,TV (English),3,MH370: The Plane That Disappeared,MH370: The Plane That Disappeared: Limited Series,28980000,,,2,False,tt26739535
2023-03-19,TV (English),4,Outer Banks,Outer Banks: Season 3,25950000,,,4,False,tt10293938
2023-03-19,TV (English),5,Shadow and Bone,Shadow and Bone: Season 1,24070000,,,1,False,tt2403776
2023-03-19,TV (English),6,Outlast,Outlast: Season 1,23630000,,,1,False,tt26690964
2023-03-19,TV (English),7,Sex/Life,Sex/Life: Season 2,22280000,,,3,False,tt0179609
2023-03-19,TV (English),8,Wednesday,Wednesday: Season 1,14990000,,,16,False,tt13443470
2023-03-19,TV (English),9,Sex/Life,Sex/Life: Season 1,13180000,,,10,False,tt0179609
2023-03-19,TV (English),10,Perfect Match,Perfect Match: Season 1,11540000,,,5,False,tt0198203
2023-03-19,TV (Non-English),1,The Glory,The Glory: Season 1,123590000,,,7,False,tt21344706
2023-03-19,TV (Non-English),2,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,20100000,,,3,False,tt13980362
2023-03-19,TV (Non-English),4,Rana Naidu,Rana Naidu: Season 1,16410000,,,2,False,tt15471900
2023-03-19,TV (Non-English),5,Crash Course in Romance,Crash Course in Romance: Limited Series,14360000,,,7,False,tt24578016
2023-03-19,TV (Non-English),6,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,10030000,,,8,False,tt13980362
2023-03-19,TV (Non-English),7,Mr. Queen,,9770000,,,5,False,tt13400006
2023-03-19,TV (Non-English),8,In the Name of God: A Holy Betrayal,In the Name of God: A Holy Betrayal: Season 1,8100000,,,2,False,tt26340363
2023-03-19,TV (Non-English),9,Triptych,Triptych: Season 1,8010000,,,4,False,tt20565150
2023-03-12,Films (English),1,Luther: The Fallen Sun,,65920000,,,1,False,tt3155298
2023-03-12,Films (English),2,Faraway,,21810000,,,1,False,tt18747542
2023-03-12,Films (English),3,We Have a Ghost,,13390000,,,3,False,tt7798604
2023-03-12,Films (English),4,The Hunger Games,,8320000,,,2,False,tt10321126
2023-03-12,Films (English),5,Turbo,,7980000,,,2,False,tt1860353
2023-03-12,Films (English),6,The Hunger Games: Catching Fire,,7340000,,,1,False,tt1951264
2023-03-12,Films (English),7,Paw Patrol: The Movie,,6530000,,,2,False,tt11832046
2023-03-12,Films (English),8,This Is Where I Leave You,,6220000,,,2,False,tt1371150
2023-03-12,Films (English),9,World War Z,,5560000,,,1,False,tt0816711
2023-03-12,Films (English),10,Burlesque,,5540000,,,1,False,tt0321553
2023-03-12,Films (Non-English),2,10 Days of a Good Man,,9990000,,,2,False,tt23334464
2023-03-12,Films (Non-English),3,Tonight You're Sleeping with Me,,6460000,,,2,False,tt26548664
2023-03-12,Films (Non-English),4,All Quiet on the Western Front,,4230000,,,16,False,tt0020629
2023-03-12,Films (Non-English),5,Black Crab,,3540000,,,8,False,tt6708668
2023-03-12,Films (Non-English),6,Men of Plastic,,2660000,,,1,False,tt23157348
2023-03-12,Films (Non-English),7,Unlocked,,2610000,,,4,False,tt16234468
2023-03-12,Films (Non-English),8,Carandiru,,1760000,,,2,False,tt0293007
2023-03-12,Films (Non-English),9,Ibiza,,1420000,,,1,False,tt3685236
2023-03-12,Films (Non-English),10,Iratta,,1350000,,,1,False,tt25406500
2023-03-12,TV (English),1,You,You: Season 4,75810000,,,4,False,tt1487831
2023-03-12,TV (English),2,MH370: The Plane That Disappeared,MH370: The Plane That Disappeared: Limited Series,59880000,,,1,False,tt26739535
2023-03-12,TV (English),3,Sex/Life,Sex/Life: Season 2,46720000,,,2,False,tt0179609
2023-03-12,TV (English),4,Outer Banks,Outer Banks: Season 3,44580000,,,3,False,tt10293938
2023-03-12,TV (English),5,Sex/Life,Sex/Life: Season 1,25930000,,,9,False,tt0179609
2023-03-12,TV (English),6,Next in Fashion,Next in Fashion: Season 2,24430000,,,2,False,tt10394770
2023-03-12,TV (English),7,Perfect Match,Perfect Match: Season 1,18900000,,,4,False,tt0198203
2023-03-12,TV (English),9,Outer Banks,Outer Banks: Season 2,16360000,,,9,False,tt10293938
2023-03-12,TV (English),10,Outer Banks,Outer Banks: Season 1,16140000,,,8,False,tt10293938
2023-03-12,TV (Non-English),1,The Glory,The Glory: Season 1,124460000,,,6,False,tt21344706
2023-03-12,TV (Non-English),2,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,39080000,,,2,False,tt13980362
2023-03-12,TV (Non-English),3,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,23830000,,,7,False,tt13980362
2023-03-12,TV (Non-English),4,Crash Course in Romance,Crash Course in Romance: Limited Series,22350000,,,6,False,tt24578016
2023-03-12,TV (Non-English),5,In the Name of God: A Holy Betrayal,In the Name of God: A Holy Betrayal: Season 1,16430000,,,1,False,tt26340363
2023-03-12,TV (Non-English),6,Triptych,Triptych: Season 1,14780000,,,3,False,tt20565150
2023-03-12,TV (Non-English),7,Mr. Queen,,13670000,,,4,False,tt13400006
2023-03-12,TV (Non-English),8,Too Hot to Handle: Germany,Too Hot to Handle: Germany: Season 1,9970000,,,2,False,tt21092364
2023-03-12,TV (Non-English),9,La Reina del Sur,La Reina del Sur: Season 3,8230000,,,11,False,tt1704637
2023-03-12,TV (Non-English),10,Rana Naidu,Rana Naidu: Season 1,8070000,,,1,False,tt15471900
2023-03-05,Films (English),1,We Have a Ghost,,42620000,,,2,False,tt7798604
2023-03-05,Films (English),2,The Strays,,14570000,,,2,False,tt16437278
2023-03-05,Films (English),3,The Condemned,,10230000,,,1,False,tt0076180
2023-03-05,Films (English),4,R.I.P.D.,,8330000,,,1,False,tt0790736
2023-03-05,Films (English),5,Bad Boys for Life,,8330000,,,2,False,tt1502397
2023-03-05,Films (English),6,Your Place or Mine,,7500000,,,4,False,tt0178998
2023-03-05,Films (English),7,This Is Where I Leave You,,6580000,,,1,False,tt1371150
2023-03-05,Films (English),8,The Hunger Games,,6230000,,,1,False,tt10321126
2023-03-05,Films (English),10,Paw Patrol: The Movie,,5620000,,,1,False,tt11832046
2023-03-05,Films (Non-English),1,Tonight You're Sleeping with Me,,12170000,,,1,False,tt26548664
2023-03-05,Films (Non-English),3,Call Me Chihiro,,6110000,,,2,False,tt21825858
2023-03-05,Films (Non-English),4,Unlocked,,5460000,,,3,False,tt16234468
2023-03-05,Films (Non-English),5,Waltair Veerayya,,5380000,,,1,False,tt15281402
2023-03-05,Films (Non-English),6,10 Days of a Good Man,,4840000,,,1,False,tt23334464
2023-03-05,Films (Non-English),7,All Quiet on the Western Front,,4200000,,,15,False,tt0020629
2023-03-05,Films (Non-English),8,Black Crab,,3170000,,,7,False,tt6708668
2023-03-05,Films (Non-English),9,Carandiru,,1390000,,,1,False,tt0293007
2023-03-05,Films (Non-English),10,Viking Wolf,,1380000,,,4,False,tt13051810
2023-03-05,TV (English),1,Outer Banks,Outer Banks: Season 3,99000000,,,2,False,tt10293938
2023-03-05,TV (English),2,Sex/Life,Sex/Life: Season 2,43890000,,,1,False,tt0179609
2023-03-05,TV (English),3,Perfect Match,Perfect Match: Season 1,42660000,,,3,False,tt0198203
2023-03-05,TV (English),4,Outer Banks,Outer Banks: Season 1,34050000,,,7,False,tt10293938
2023-03-05,TV (English),5,Murdaugh Murders: A Southern Scandal,Murdaugh Murders: A Southern Scandal: Season 1,33360000,,,2,False,tt26340238
2023-03-05,TV (English),6,Outer Banks,Outer Banks: Season 2,27750000,,,8,False,tt10293938
2023-03-05,TV (English),7,Formula 1: Drive to Survive,Formula 1: Drive to Survive: Season 5,26230000,,,2,False,tt8289930
2023-03-05,TV (English),8,Sex/Life,Sex/Life: Season 1,19630000,,,8,False,tt0179609
2023-03-05,TV (English),9,Wednesday,Wednesday: Season 1,16410000,,,15,False,tt13443470
2023-03-05,TV (English),10,Next in Fashion,Next in Fashion: Season 2,16160000,,,1,False,tt10394770
2023-03-05,TV (Non-English),1,Triptych,Triptych: Season 1,39650000,,,2,False,tt20565150
2023-03-05,TV (Non-English),2,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,34630000,,,1,False,tt13980362
2023-03-05,TV (Non-English),3,Crash Course in Romance,Crash Course in Romance: Limited Series,25970000,,,5,False,tt24578016
2023-03-05,TV (Non-English),4,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,21980000,,,6,False,tt13980362
2023-03-05,TV (Non-English),5,Mr. Queen,,20470000,,,3,False,tt13400006
2023-03-05,TV (Non-English),6,Physical: 100,Physical: 100: Season 1,14370000,,,6,False,tt25274446
2023-03-05,TV (Non-English),7,Too Hot to Handle: Germany,Too Hot to Handle: Germany: Season 1,14270000,,,1,False,tt21092364
2023-03-05,TV (Non-English),8,La Reina del Sur,La Reina del Sur: Season 3,9750000,,,10,False,tt1704637
2023-03-05,TV (Non-English),9,Monique Olivier: Accessory to Evil,Monique Olivier: Accessory to Evil: Limited Series,8720000,,,1,False,tt26595396
2023-03-05,TV (Non-English),10,The Law According to Lidia Poët,The Law According to Lidia Poët: Season 1,8540000,,,3,False,tt15441160
2023-02-26,Films (English),1,We Have a Ghost,,40470000,,,1,False,tt7798604
2023-02-26,Films (English),2,The Strays,,28780000,,,1,False,tt16437278
2023-02-26,Films (English),3,Your Place or Mine,,22290000,,,3,False,tt0178998
2023-02-26,Films (English),4,Army of One,,15600000,,,1,False,tt0421041
2023-02-26,Films (English),5,The Woman King,,10230000,,,2,False,tt8093700
2023-02-26,Films (English),6,2 Guns,,8550000,,,2,False,tt1272878
2023-02-26,Films (English),7,Jurassic World,,7430000,,,2,False,tt0369610
2023-02-26,Films (English),8,Mission: Impossible - Fallout,,6360000,,,2,False,tt4912910
2023-02-26,Films (English),9,Minions: The Rise of Gru,,6270000,,,4,False,tt5113044
2023-02-26,Films (English),10,Bad Boys for Life,,6070000,,,1,False,tt1502397
2023-02-26,Films (Non-English),1,Unlocked,,16150000,,,2,False,tt16234468
2023-02-26,Films (Non-English),2,All Quiet on the Western Front,,5470000,,,14,False,tt0020629
2023-02-26,Films (Non-English),3,Call Me Chihiro,,5340000,,,1,False,tt21825858
2023-02-26,Films (Non-English),4,Cirkus,,3800000,,,2,False,tt0031159
2023-02-26,Films (Non-English),5,Squared Love All Over Again,,3750000,,,2,False,tt26369131
2023-02-26,Films (Non-English),6,All the Places,,3610000,,,2,False,tt12616964
2023-02-26,Films (Non-English),7,Re/Member,,2810000,,,2,False,tt21250176
2023-02-26,Films (Non-English),8,Elite Squad,,2360000,,,1,False,tt0861739
2023-02-26,Films (Non-English),9,An Inconvenient Love,,1960000,,,1,False,tt21801648
2023-02-26,Films (Non-English),10,The Last Mercenary,,1850000,,,6,False,tt12808182
2023-02-26,TV (English),1,Outer Banks,Outer Banks: Season 3,154970000,,,1,False,tt10293938
2023-02-26,TV (English),2,Murdaugh Murders: A Southern Scandal,Murdaugh Murders: A Southern Scandal: Season 1,40050000,,,1,False,tt26340238
2023-02-26,TV (English),3,Perfect Match,Perfect Match: Season 1,39510000,,,2,False,tt0198203
2023-02-26,TV (English),4,Outer Banks,Outer Banks: Season 1,35100000,,,6,False,tt10293938
2023-02-26,TV (English),5,You,You: Season 4,27750000,,,3,False,tt1487831
2023-02-26,TV (English),6,Formula 1: Drive to Survive,Formula 1: Drive to Survive: Season 5,25760000,,,1,False,tt8289930
2023-02-26,TV (English),7,Outer Banks,Outer Banks: Season 2,23860000,,,7,False,tt10293938
2023-02-26,TV (English),8,Red Rose,Red Rose: Season 1,20540000,,,2,False,tt12036612
2023-02-26,TV (English),9,Wednesday,Wednesday: Season 1,18950000,,,14,False,tt13443470
2023-02-26,TV (English),10,The Walking Dead,The Walking Dead: Season 11,15940000,,,3,False,tt1520211
2023-02-26,TV (Non-English),1,Triptych,Triptych: Season 1,50730000,,,1,False,tt20565150
2023-02-26,TV (Non-English),2,Physical: 100,Physical: 100: Season 1,37420000,,,5,False,tt25274446
2023-02-26,TV (Non-English),3,Mr. Queen,,32440000,,,2,False,tt13400006
2023-02-26,TV (Non-English),4,Crash Course in Romance,Crash Course in Romance: Limited Series,23280000,,,4,False,tt24578016
2023-02-26,TV (Non-English),5,The Law According to Lidia Poët,The Law According to Lidia Poët: Season 1,22500000,,,2,False,tt15441160
2023-02-26,TV (Non-English),6,Ganglands,Ganglands: Season 2,16790000,,,2,False,tt13278100
2023-02-26,TV (Non-English),7,Love to Hate You,Love to Hate You: Season 1,14370000,,,3,False,tt26229508
2023-02-26,TV (Non-English),8,Eva Lasting,Eva Lasting: Season 1,12890000,,,1,False,tt26346647
2023-02-26,TV (Non-English),9,Ganglands,Ganglands: Season 1,12710000,,,4,False,tt13278100
2023-02-26,TV (Non-English),10,La Reina del Sur,La Reina del Sur: Season 3,12370000,,,9,False,tt1704637
2023-02-19,Films (English),1,Your Place or Mine,,53810000,,,2,False,tt0178998
2023-02-19,Films (English),2,2 Guns,,12460000,,,1,False,tt1272878
2023-02-19,Films (English),3,The Woman King,,12210000,,,1,False,tt8093700
2023-02-19,Films (English),4,You People,,8500000,,,4,False,tt14826022
2023-02-19,Films (English),5,Minions: The Rise of Gru,,7960000,,,3,False,tt5113044
2023-02-19,Films (English),6,Mission: Impossible - Fallout,,5940000,,,1,False,tt4912910
2023-02-19,Films (English),7,47 Meters Down: Uncaged,,5800000,,,1,False,tt7329656
2023-02-19,Films (English),8,True Spirit,,5740000,,,3,False,tt0464831
2023-02-19,Films (English),9,Bloodshot,,4620000,,,4,False,tt1634106
2023-02-19,Films (English),10,Jurassic World,,4330000,,,1,False,tt0369610
2023-02-19,Films (Non-English),1,Squared Love All Over Again,,12760000,,,1,False,tt26369131
2023-02-19,Films (Non-English),2,All the Places,,9930000,,,1,False,tt12616964
2023-02-19,Films (Non-English),3,Unlocked,,8870000,,,1,False,tt16234468
2023-02-19,Films (Non-English),4,Re/Member,,6330000,,,1,False,tt21250176
2023-02-19,Films (Non-English),5,Cirkus,,4250000,,,1,False,tt0031159
2023-02-19,Films (Non-English),6,Viking Wolf,,3950000,,,3,False,tt13051810
2023-02-19,Films (Non-English),7,All Quiet on the Western Front,,2990000,,,13,False,tt0020629
2023-02-19,Films (Non-English),9,Infiesto,,2130000,,,3,False,tt15789492
2023-02-19,TV (English),1,You,You: Season 4,64060000,,,2,False,tt1487831
2023-02-19,TV (English),2,Perfect Match,Perfect Match: Season 1,24650000,,,1,False,tt0198203
2023-02-19,TV (English),3,You,You: Season 1,22400000,,,7,False,tt1487831
2023-02-19,TV (English),4,Red Rose,Red Rose: Season 1,21270000,,,1,False,tt12036612
2023-02-19,TV (English),5,Wednesday,Wednesday: Season 1,20240000,,,13,False,tt13443470
2023-02-19,TV (English),6,Ginny & Georgia,Ginny & Georgia: Season 2,18510000,,,7,False,tt10813940
2023-02-19,TV (English),7,Full Swing,Full Swing: Season 1,17110000,,,1,False,tt0862578
2023-02-19,TV (English),8,Love Is Blind,Love Is Blind: Season 3,15860000,,,7,False,tt11704040
